;release cooling;meas lee;radiation;radiation sum;status;vent temp;meas curtain 2;meas grh temp;meas grh temp;set heat temp;set vent temp;meas outside temp;heat temp
;jbpc:Cmp 8;jbpc:CMP 8 VENT.CONTR;jbpc:WEATHER RAD SENS;jbpc:WEATHER RAD SENS;jbpc:CMP 8 SWI COOL;jbpc:Cmp 8;jbpc:CMP 8 CURTAIN 2;jbpc:Cmp 8;jbpc:Cmp 8;jbpc:Cmp 8;jbpc:Cmp 8;jbpc:WEATHER;jbpc:Cmp 8
;;%;W/m²;J/cm²;;°C;%;°C;°C;°C;°C;°C;°C
02-07-2025 16:45:00;1;90;524;2350.5;5;;30;31.32;31.32;0;20;32.27;
02-07-2025 16:50:00;1;90;505.17;2365.5;5;;30;31.13;31.13;0;20;32.28;
02-07-2025 16:55:00;1;90;484.5;2379.67;5;;30;31.1;31.1;0;20;32.3;
02-07-2025 17:00:00;1;90;464.33;2392.83;5;;30;30.93;30.93;0;20;32.55;
02-07-2025 17:05:00;1;90;427.67;2405.83;5;;30;30.73;30.73;0;20;32.43;
02-07-2025 17:10:00;1;90;389.34;2416.33;5;;30;30.53;30.53;0;20;32.15;
02-07-2025 17:15:00;1;90;348.84;2426.33;5;;30;30.33;30.33;0;20;32.43;
02-07-2025 17:20:00;1;90;317;2435.5;5;;30;30.3;30.3;0;19.17;32;
02-07-2025 17:25:00;1;90;299.5;2444.5;5;;30;30.22;30.22;0;19;31.9;
02-07-2025 17:30:00;1;90;262.23;2451.79;5;;30;30.03;30.03;0;19;31.65;
02-07-2025 17:35:00;1;90;200.44;2457.13;5;;30;29.67;29.67;0;19;31.43;
02-07-2025 17:40:00;1;90;164.04;2461.33;5;;30;29.27;29.27;0;19;31.07;
02-07-2025 17:45:00;1;90;168.11;2466.14;5;;30;28.95;28.95;0;19;30.92;
02-07-2025 17:50:00;1;90;246.05;2474.44;5;;30;28.82;28.82;0;19;31.31;
02-07-2025 17:55:00;1;90;262.83;2482.61;5;;30;28.8;28.8;0;19;31.15;
02-07-2025 18:00:00;1;90;199.35;2488.13;5;;30;28.55;28.55;0;19;31.02;
02-07-2025 18:05:00;1;90;181.04;2493.13;5;;30;28.25;28.25;0;19;30.67;
02-07-2025 18:10:00;1;90;191.57;2498.96;5;;30;28.12;28.12;0;19;30.68;
02-07-2025 18:15:00;1;90;224.58;2505.79;5;;30;28.02;28.02;0;19;30.62;
02-07-2025 18:20:00;1;90;236.79;2513.61;5;;30;28.08;28.08;0;19;30.93;
02-07-2025 18:25:00;1;90;233.04;2519.96;5;;30;28.02;28.02;0;19;30.83;
02-07-2025 18:30:00;1;90;198.11;2525.96;5;;30;27.92;27.92;0;19;30.8;
02-07-2025 18:35:00;1;90;150.5;2529.48;5;;30;27.65;27.65;0;19;30.55;
02-07-2025 18:40:00;1;90;117.2;2532.48;5;;30;27.35;27.35;0;19;30.33;
02-07-2025 18:45:00;1;90;98.77;2535.48;5;;30;27.05;27.05;0;19;30.22;
02-07-2025 18:50:00;1;90;92.69;2537.65;5;;30;26.83;26.83;0;19;30.12;
02-07-2025 18:55:00;1;90;96.13;2540.48;5;;30;26.63;26.63;0;19;30.1;
02-07-2025 19:00:00;1;90;93.69;2543.48;5;;30;26.52;26.52;0;19;30.18;
02-07-2025 19:05:00;1;90;83.91;2545.65;5;;30;26.33;26.33;0;19;30.37;
02-07-2025 19:10:00;1;15.61;70.43;2547.65;5;;30;26.13;26.13;0;19;30.15;
02-07-2025 19:15:00;1;0;55.6;2549.65;5;;5.2;26.02;26.02;0;19;30.02;
02-07-2025 19:20:00;1;0;41.43;2550.83;5;;0;25.83;25.83;0;19;29.83;
02-07-2025 19:25:00;1;0;32.39;2551;5;;82.66;25.63;25.63;0;19;29.63;
02-07-2025 19:30:00;1;0;23.56;2551.83;5;;100;25.35;25.35;0;19;29.52;
02-07-2025 19:35:00;1;0;17.87;2552;5;;100;25.05;25.05;0;19;29.33;
02-07-2025 19:40:00;1;0;15.35;2552.83;5;;100;24.83;24.83;0;19;29.22;
02-07-2025 19:45:00;0;0;10.04;2553;0;;100;24.72;24.72;0;19;29.03;
02-07-2025 19:50:00;0;0;5.69;2553;0;;100;24.95;24.95;0;19;28.83;
02-07-2025 19:55:00;0;0;2.52;2553;0;;100;25.58;25.58;0;19;28.72;
02-07-2025 20:00:00;0;0;1.17;2553;0;;100;26.03;26.03;0;19;28.62;
02-07-2025 20:05:00;0;0;0.17;2553;0;;100;26.27;26.27;0;19;28.52;
02-07-2025 20:10:00;0;0;0;2553;0;;100;26.47;26.47;0;19;28.42;
02-07-2025 20:15:00;0;0;0;2553;0;;100;26.5;26.5;0;19;28.23;
02-07-2025 20:20:00;0;0;0;2553;0;;100;26.58;26.58;0;18.17;28.03;
02-07-2025 20:25:00;0;0;0;2553;0;;100;26.52;26.52;0;18;28;
02-07-2025 20:30:00;0;0;0;2553;0;;100;26.5;26.5;0;18;27.92;
02-07-2025 20:35:00;0;0;0;2553;0;;100;26.5;26.5;0;18;27.73;
02-07-2025 20:40:00;0;0;0;2553;0;;100;26.5;26.5;0;18;27.62;
02-07-2025 20:45:00;0;0;0;2553;0;;100;26.5;26.5;0;18;27.52;
02-07-2025 20:50:00;0;0;0;2553;0;;100;26.42;26.42;0;18;27.42;
02-07-2025 20:55:00;0;0;0;2553;0;;100;26.4;26.4;0;18;27.32;
02-07-2025 21:00:00;0;0;0;2553;0;;100;26.4;26.4;0;18;27.13;
02-07-2025 21:05:00;0;0;0;2553;0;;100;26.32;26.32;0;18;27.02;
02-07-2025 21:10:00;0;0;0;2553;0;;100;26.3;26.3;0;18;26.92;
02-07-2025 21:15:00;0;0;0;2553;0;;100;26.3;26.3;0;18;26.82;
02-07-2025 21:20:00;0;0;0;2553;0;;100;26.22;26.22;0;18;26.8;
02-07-2025 21:25:00;0;0;0;2553;0;;100;26.2;26.2;0;18;26.88;
02-07-2025 21:30:00;0;0;0;2553;0;;100;26.12;26.12;0;18;26.9;
02-07-2025 21:35:00;0;0;0;2553;0;;100;26.1;26.1;0;18;26.82;
02-07-2025 21:40:00;0;0;0;2553;0;;100;26.1;26.1;0;18;26.8;
02-07-2025 21:45:00;0;0;0;2553;0;;100;26.1;26.1;0;18;26.72;
02-07-2025 21:50:00;0;0;0;2553;0;;100;26.02;26.02;0;18;26.62;
02-07-2025 21:55:00;0;0;0;2553;0;;100;26;26;0;18;26.6;
02-07-2025 22:00:00;0;0;0;2553;0;;100;26;26;0;18;26.68;
02-07-2025 22:05:00;0;0;0;2553;0;;100;26;26;0;18;26.7;
02-07-2025 22:10:00;0;0;0;2553;0;;100;26;26;0;18;26.7;
02-07-2025 22:15:00;0;0;0;2553;0;;100;26;26;0;18;26.7;
02-07-2025 22:20:00;0;0;0;2553;0;;100;26;26;0;18;26.62;
02-07-2025 22:25:00;0;0;0;2553;0;;100;26;26;0;18;26.6;
02-07-2025 22:30:00;0;0;0;2553;0;;100;26;26;0;18;26.6;
02-07-2025 22:35:00;0;0;0;2553;0;;100;26;26;0;18;26.6;
02-07-2025 22:40:00;0;0;0;2553;0;;100;26;26;0;18;26.52;
02-07-2025 22:45:00;0;0;0;2553;0;;100;26;26;0;18;26.5;
02-07-2025 22:50:00;0;0;0;2553;0;;100;26;26;0;18;26.5;
02-07-2025 22:55:00;0;0;0;2553;0;;100;26;26;0;18;26.42;
02-07-2025 23:00:00;0;0;0;2553;0;;100;26;26;0;18;26.48;
02-07-2025 23:05:00;0;0;0;2553;0;;100;26;26;0;18;26.42;
02-07-2025 23:10:00;0;0;0;2553;0;;100;26;26;0;18;26.4;
02-07-2025 23:15:00;0;0;0;2553;0;;100;26;26;0;18;26.4;
02-07-2025 23:20:00;0;0;0;2553;0;;100;26;26;0;18;26.32;
02-07-2025 23:25:00;0;0;0;2553;0;;100;26;26;0;18;26.3;
02-07-2025 23:30:00;0;0;0;2553;0;;100;26;26;0;18;26.22;
02-07-2025 23:35:00;0;0;0;2553;0;;100;26;26;0;18;26.12;
02-07-2025 23:40:00;0;0;0;2553;0;;100;26;26;0;18;26.1;
02-07-2025 23:45:00;0;0;0;2553;0;;100;25.92;25.92;0;18;26.02;
02-07-2025 23:50:00;0;0;0;2553;0;;100;25.9;25.9;0;18;26;
02-07-2025 23:55:00;0;0;0;2553;0;;100;25.9;25.9;0;18;26;
03-07-2025 00:00:00;0;0;0;2553;0;;100;25.9;25.9;0;18;26;
03-07-2025 00:05:00;0;0;0;2553;0;;100;25.9;25.9;0;18;25.92;
03-07-2025 00:10:00;0;0;0;2553;0;;100;25.82;25.82;0;18;25.82;
03-07-2025 00:15:00;0;0;0;2553;0;;100;25.8;25.8;0;18;25.8;
03-07-2025 00:20:00;0;0;0;2553;0;;100;25.8;25.8;0;18;25.88;
03-07-2025 00:25:00;0;0;0;2553;0;;100;25.8;25.8;0;18;25.82;
03-07-2025 00:30:00;0;0;0;2553;0;;100;25.8;25.8;0;18;25.8;
03-07-2025 00:35:00;0;0;0;2553;0;;100;25.8;25.8;0;18;25.72;
03-07-2025 00:40:00;0;0;0;2553;0;;100;25.8;25.8;0;18;25.78;
03-07-2025 00:45:00;0;0;0;2553;0;;100;25.8;25.8;0;18;25.8;
03-07-2025 00:50:00;0;0;0;2553;0;;100;25.8;25.8;0;18;25.8;
03-07-2025 00:55:00;0;0;0;2553;0;;100;25.8;25.8;0;18;25.8;
03-07-2025 01:00:00;0;0;0;2553;0;;100;25.8;25.8;0;18;25.8;
03-07-2025 01:05:00;0;0;0;2553;0;;100;25.8;25.8;0;18;25.72;
03-07-2025 01:10:00;0;0;0;2553;0;;100;25.8;25.8;0;18;25.7;
03-07-2025 01:15:00;0;0;0;2553;0;;100;25.8;25.8;0;18;25.62;
03-07-2025 01:20:00;0;0;0;2553;0;;100;25.8;25.8;0;18;25.6;
03-07-2025 01:25:00;0;0;0;2553;0;;100;25.8;25.8;0;18;25.6;
03-07-2025 01:30:00;0;0;0;2553;0;;100;25.72;25.72;0;18;25.52;
03-07-2025 01:35:00;0;0;0;2553;0;;100;25.7;25.7;0;18;25.5;
03-07-2025 01:40:00;0;0;0;2553;0;;100;25.7;25.7;0;18;25.5;
03-07-2025 01:45:00;0;0;0;2553;0;;100;25.7;25.7;0;18;25.5;
03-07-2025 01:50:00;0;0;0;2553;0;;100;25.7;25.7;0;18;25.42;
03-07-2025 01:55:00;0;0;0;2553;0;;100;25.7;25.7;0;18;25.4;
03-07-2025 02:00:00;0;0;0;2553;0;;100;25.7;25.7;0;18;25.4;
03-07-2025 02:05:00;0;0;0;2553;0;;100;25.62;25.62;0;18;25.4;
03-07-2025 02:10:00;0;0;0;2553;0;;100;25.6;25.6;0;18;25.48;
03-07-2025 02:15:00;0;0;0;2553;0;;100;25.6;25.6;0;18;25.42;
03-07-2025 02:20:00;0;0;0;2553;0;;100;25.6;25.6;0;18;25.4;
03-07-2025 02:25:00;0;0;0;2553;0;;100;25.6;25.6;0;18;25.4;
03-07-2025 02:30:00;0;0;0;2553;0;;100;25.6;25.6;0;18;25.4;
03-07-2025 02:35:00;0;0;0;2553;0;;100;25.6;25.6;0;18;25.4;
03-07-2025 02:40:00;0;0;0;2553;0;;100;25.6;25.6;0;18;25.4;
03-07-2025 02:45:00;0;0;0;2553;0;;100;25.6;25.6;0;18;25.32;
03-07-2025 02:50:00;0;0;0;2553;0;;100;25.6;25.6;0;18;25.38;
03-07-2025 02:55:00;0;0;0;2553;0;;100;25.6;25.6;0;18;25.4;
03-07-2025 03:00:00;0;0;0;2553;0;;100;25.6;25.6;0;18;25.4;
03-07-2025 03:05:00;0;0;0;2553;0;;100;25.6;25.6;0;18;25.32;
03-07-2025 03:10:00;0;0;0;2553;0;;99.18;25.6;25.6;0;18;25.3;
03-07-2025 03:15:00;0;0;0;2553;0;;98.18;25.52;25.52;0;18;25.22;
03-07-2025 03:20:00;0;0;0;2553;0;;98;25.5;25.5;0;18;25.2;
03-07-2025 03:25:00;0;0;0;2553;0;;98;25.5;25.5;0;18;25.2;
03-07-2025 03:30:00;0;0;0;2553;0;;98;25.42;25.42;0;18.82;25.28;
03-07-2025 03:35:00;0;0;0;2553;0;;98;25.4;25.4;0;19;25.22;
03-07-2025 03:40:00;0;0;0;2553;0;;98;25.4;25.4;0;19;25.2;
03-07-2025 03:45:00;0;0;0;2553;0;;98;25.4;25.4;0;19;25.2;
03-07-2025 03:50:00;0;0;0;2553;0;;98;25.4;25.4;0;19;25.2;
03-07-2025 03:55:00;0;0;0;2553;0;;98;25.32;25.32;0;19;25.2;
03-07-2025 04:00:00;0;0;0;2553;0;;98;25.3;25.3;0;19;25.2;
03-07-2025 04:05:00;0;0;0;2553;0;;98;25.3;25.3;0;19;25.28;
03-07-2025 04:10:00;0;0;0;2553;0;;98;25.3;25.3;0;19;25.3;
03-07-2025 04:15:00;0;0;0;2553;0;;98;25.22;25.22;0;19;25.38;
03-07-2025 04:20:00;0;0;0;2553;0;;98;25.28;25.28;0;19;25.4;
03-07-2025 04:25:00;0;0;0;2553;0;;98;25.22;25.22;0;19;25.4;
03-07-2025 04:30:00;0;0;0;2553;0;;98;25.2;25.2;0;19;25.4;
03-07-2025 04:35:00;0;0;0;2553;0;;98;25.2;25.2;0;19;25.4;
03-07-2025 04:40:00;0;0;0;2553;0;;98;25.2;25.2;0;19;25.4;
03-07-2025 04:45:00;0;0;0;2553;0;;98;25.2;25.2;0;19;25.4;
03-07-2025 04:50:00;0;2.46;0;2553;0;;98;25.2;25.2;0;19;25.32;
03-07-2025 04:55:00;0;9.56;0;2553;0;;98;25.2;25.2;0;19;25.3;
03-07-2025 05:00:00;0;18.38;0;2553;0;;98;25.2;25.2;0;19;25.3;
03-07-2025 05:05:00;0;29.84;0;2553;0;;98;25.12;25.12;0;19;25.22;
03-07-2025 05:10:00;0;41.02;0;2553;0;;98;25.1;25.1;0;19;25.2;
03-07-2025 05:15:00;1;47.92;0;2553;5;;98;25.1;25.1;0;19;25.12;
03-07-2025 05:20:00;1;60.48;0.82;2553;5;;98;25.02;25.02;0;19;25.02;
03-07-2025 05:25:00;1;69.56;1.82;459.69;5;;99.64;24.51;24.51;0;19;25;
03-07-2025 05:30:00;1;78.38;2.82;0;5;;100;23.91;23.91;0;19;24.92;
03-07-2025 05:35:00;1;52.94;4.64;0;5;;100;23.39;23.39;0;19;24.82;
03-07-2025 05:40:00;1;78.98;6.64;0;5;;100;23.05;23.05;0;19;24.72;
03-07-2025 05:45:00;1;86;11.1;0;5;;100;22.67;22.67;0;19;24.7;
03-07-2025 05:50:00;1;86;16.92;0.82;5;;100;22.52;22.52;0;19;24.7;
03-07-2025 05:55:00;1;78.62;23.74;1.82;5;;100;22.34;22.34;0;19.82;24.7;
03-07-2025 06:00:00;1;69.62;37.3;2.82;5;;100;22.22;22.22;0;20;24.86;
03-07-2025 06:05:00;1;61.44;49.84;4.64;5;;100;22.04;22.04;0;20;25.06;
03-07-2025 06:10:00;1;53.44;58.56;6.64;5;;100;21.92;21.92;0;20;25.26;
03-07-2025 06:15:00;1;45.44;68.2;8.64;5;;100;21.9;21.9;0;20;25.38;
03-07-2025 06:20:00;1;32.52;77.38;11.46;5;;100;21.9;21.9;0;20;25.48;
03-07-2025 06:25:00;1;20.98;89.66;14.46;5;;100;21.9;21.9;0;20;25.58;
03-07-2025 06:30:00;1;19;103.48;17.46;5;;100;22.06;22.06;0;20;25.68;
03-07-2025 06:35:00;1;19;118.3;21.28;5;;100;22.1;22.1;0;20;25.78;
03-07-2025 06:40:00;1;13.26;130.84;25.28;5;;18.01;22.1;22.1;0;20;26.05;
03-07-2025 06:45:00;1;12;143.66;30.1;5;;0;22.18;22.18;0;20;26.18;
03-07-2025 06:50:00;1;12;155.84;35.1;5;;0;22.45;22.45;0;20;26.36;
03-07-2025 06:55:00;1;18.56;172.76;40.1;5;;0;22.83;22.83;0;20;26.48;
03-07-2025 07:00:00;1;24.92;190.76;45.92;5;;0;23.06;23.06;0;20;26.42;
03-07-2025 07:05:00;1;31.74;208.76;52.74;5;;0;23.18;23.18;0;20;26.48;
03-07-2025 07:10:00;1;38.74;229.22;59.74;5;;0;23.36;23.36;0;20;26.66;
03-07-2025 07:15:00;1;46.56;250.22;67.56;5;;0;23.65;23.65;0;20;26.54;
03-07-2025 07:20:00;1;65.22;275.32;76.38;5;;0;24.03;24.03;0;20;26.83;
03-07-2025 07:25:00;1;77.2;307.06;86.2;5;;0;24.26;24.26;0;20;26.98;
03-07-2025 07:30:00;1;88.02;349.08;97.02;5;;0;24.63;24.63;0;20;27.08;
03-07-2025 07:35:00;1;90;374.22;108.84;5;;0;25.11;25.11;0;20;27.26;
03-07-2025 07:40:00;1;90;342.74;118.38;5;;0;25.36;25.36;0;20;27.14;
03-07-2025 07:45:00;1;90;335.82;128.2;5;;0;25.56;25.56;0;20;27.18;
03-07-2025 07:50:00;1;90;349.94;139.02;5;;0;25.76;25.76;0;20;27.28;
03-07-2025 07:55:00;1;90;354.64;150.02;5;;0;25.96;25.96;0;20;27.38;
03-07-2025 08:00:00;1;90;356.64;160.2;5;;0;26.16;26.16;0;20;27.24;
03-07-2025 08:05:00;1;90;361.92;171.84;5;;0;26.36;26.36;0;20;27.28;
03-07-2025 08:10:00;1;90;357.26;182.2;5;;0;26.48;26.48;0;20;27.55;
03-07-2025 08:15:00;1;90;334.68;192.2;5;;0;26.66;26.66;0;20;27.68;
03-07-2025 08:20:00;1;90;314.42;201.38;5;;0;26.7;26.7;0;20;27.45;
03-07-2025 08:25:00;1;90;287.22;209.56;5;;0;26.62;26.62;0;20;27.73;
03-07-2025 08:30:00;1;90;251.66;216.74;5;;0;26.52;26.52;0;20;27.64;
03-07-2025 08:35:00;1;90;282.72;225.38;5;;0;26.42;26.42;0;20;27.44;
03-07-2025 08:40:00;1;90;345.12;236.02;5;;0;26.48;26.48;0;20;27.81;
03-07-2025 08:45:00;1;90;346.34;246.2;5;;0;26.75;26.75;0;20;27.57;
03-07-2025 08:50:00;1;90;269.39;253.74;5;;0;26.8;26.8;0;20;27.58;
03-07-2025 08:55:00;1;90;255.46;260.74;5;;0;26.64;26.64;0;20;27.85;
03-07-2025 09:00:00;1;90;365.87;272.66;5;;0;26.68;26.68;0;21.64;28.06;
03-07-2025 09:05:00;1;90;465.43;288.94;5;;24.6;27.27;27.27;0;22;27.94;
03-07-2025 09:10:00;1;90;567.27;308.4;5;;30;27.56;27.56;0;22;28.47;
03-07-2025 09:15:00;1;90;558.94;325.12;5;;30;27.68;27.68;0;22;28.85;
03-07-2025 09:20:00;1;90;475.93;337.84;5;;30;27.7;27.7;0;22;28.65;
03-07-2025 09:25:00;1;90;340.11;346.56;5;;5.4;27.45;27.45;0;22;28.35;
03-07-2025 09:30:00;1;90;302.52;354.56;5;;0;27.32;27.32;0;22;28.3;
03-07-2025 09:35:00;1;90;338.54;365.02;5;;0;27.55;27.55;0;22;28.38;
03-07-2025 09:40:00;1;90;371.6;376.84;5;;0;27.76;27.76;0;22;28.73;
03-07-2025 09:45:00;1;90;378.64;388.02;5;;0;27.88;27.88;0;22;28.64;
03-07-2025 09:50:00;1;90;608.58;409.68;5;;24.6;28.23;28.23;0;22;28.68;
03-07-2025 09:55:00;1;90;712.3;432.04;5;;30;28.71;28.71;0;22;29.19;
03-07-2025 10:00:00;1;90;746.96;455.68;5;;30;29.13;29.13;0;22;29.46;
03-07-2025 10:05:00;1;90;744.62;477.22;5;;30;29.36;29.36;0;22;29.34;
03-07-2025 10:10:00;1;90;795.48;501.5;5;;30;29.73;29.73;0;22;29.55;
03-07-2025 10:15:00;1;90;579.88;517.48;5;;30;29.96;29.96;0;22;29.52;
03-07-2025 10:20:00;1;90;608.71;534.76;5;;30;29.75;29.75;0;22;30.57;
03-07-2025 10:25:00;1;90;486.61;547.02;5;;30;29.7;29.7;0;22;29.98;
03-07-2025 10:30:00;1;90;504.38;560.48;5;;30;29.37;29.37;0;22;30.29;
03-07-2025 10:35:00;1;90;701.13;584.32;5;;30;29.38;29.38;0;22;30.4;
03-07-2025 10:40:00;1;90;858.43;611.96;5;;30;29.73;29.73;0;22;30.4;
03-07-2025 10:45:00;1;90;809.39;636.68;5;;30;30.29;30.29;0;22;31.14;
03-07-2025 10:50:00;1;90;770.86;657.4;5;;30;30.48;30.48;0;22;31.3;
03-07-2025 10:55:00;1;90;550.36;670.84;5;;30;30.34;30.34;0;22;30.4;
03-07-2025 11:00:00;1;90;555.48;686.12;5;;30;29.97;29.97;0;22;30.45;
03-07-2025 11:05:00;1;90;667.03;707.04;5;;30;29.98;29.98;0;22;30.91;
03-07-2025 11:10:00;1;90;682.44;729.04;5;;30;30.33;30.33;0;22;31.49;
03-07-2025 11:15:00;1;90;483.39;740.38;5;;30;30.15;30.15;0;22;30.53;
03-07-2025 11:20:00;1;90;649.91;762.5;5;;30;30.1;30.1;0;22;30.38;
03-07-2025 11:25:00;1;90;831.29;790.78;5;;30;30.51;30.51;0;22;30.89;
03-07-2025 11:30:00;1;90;894.62;818.96;5;;30;31.09;31.09;0;22;31.57;
03-07-2025 11:35:00;1;90;863.46;844.5;5;;30;31.53;31.53;0;22;32.44;
03-07-2025 11:40:00;1;90;657.39;862.12;5;;30;31.52;31.52;0;22;32.11;
03-07-2025 11:45:00;1;90;654.18;881.4;5;;30;31.09;31.09;0;22;31.34;
03-07-2025 11:50:00;1;90;722.86;902.22;5;;30;30.92;30.92;0;22;30.63;
03-07-2025 11:55:00;1;90;476.9;911.74;5;;30;30.57;30.57;0;22;30.25;
03-07-2025 12:00:00;1;90;750.44;938.42;5;;30;30.75;30.75;0;22;30.77;
03-07-2025 12:05:00;1;90;888.6;967.78;5;;30;31.21;31.21;0;22;31.23;
03-07-2025 12:10:00;1;90;887.42;993.5;5;;30;31.46;31.46;0;22;31.22;
03-07-2025 12:15:00;1;90;961.07;1023.42;5;;30;31.83;31.83;0;22;31.53;
03-07-2025 12:20:00;1;90;1028.02;1055.24;5;;30;32.31;32.31;0;22;31.6;
03-07-2025 12:25:00;1;90;1064.42;1087.24;5;;30;32.81;32.81;0;22;31.6;
03-07-2025 12:30:00;1;90;1090.5;1120.88;5;;30;33.56;33.56;0;22;31.6;
03-07-2025 12:35:00;1;90;976.11;1149.14;5;;30;33.86;33.86;0;22;32.42;
03-07-2025 12:40:00;1;90;1018.88;1180.24;5;;30;33.82;33.82;0;22;31.62;
03-07-2025 12:45:00;1;90;988.9;1208.96;5;;30;33.96;33.96;0;22;31.81;
03-07-2025 12:50:00;1;90;919.96;1234.5;5;;30;33.92;33.92;0;22;31.41;
03-07-2025 12:55:00;1;90;962.76;1264.42;5;;30;33.9;33.9;0;22;31.87;
03-07-2025 13:00:00;1;90;935.64;1290.5;5;;30;33.98;33.98;0;22;32.25;
03-07-2025 13:05:00;1;90;831.07;1315.5;5;;30;34.08;34.08;0;22;32.14;
03-07-2025 13:10:00;1;90;774.74;1337.22;5;;30;33.94;33.94;0;22;32.59;
03-07-2025 13:15:00;1;90;790.78;1361.5;5;;30;33.74;33.74;0;22;32.37;
03-07-2025 13:20:00;1;90;770.58;1384.04;5;;30;33.37;33.37;0;20.36;32.14;
03-07-2025 13:25:00;1;90;832.24;1410.14;5;;30;33.14;33.14;0;20;32.67;
03-07-2025 13:30:00;1;90;894.24;1437.81;5;;30;33.26;33.26;0;20;32.8;
03-07-2025 13:35:00;1;90;917.2;1465.77;5;;30;33.22;33.22;0;20;32.07;
03-07-2025 13:40:00;1;90;783.37;1486.45;5;;30;33.04;33.04;0;20;32.39;
03-07-2025 13:45:00;1;90;797.54;1511.96;5;;30;33;33;0;20;31.69;
03-07-2025 13:50:00;1;90;728.3;1530.83;5;;30;32.84;32.84;0;20;31.91;
03-07-2025 13:55:00;1;90;837.68;1557.58;5;;30;32.88;32.88;0;20;32.33;
03-07-2025 14:00:00;1;90;905.22;1585.77;5;;30;33.06;33.06;0;20;32.48;
03-07-2025 14:05:00;1;90;909.12;1612.96;5;;30;33.1;33.1;0;20;32.17;
03-07-2025 14:10:00;1;90;907.19;1639.96;5;;30;33.1;33.1;0;20;32.59;
03-07-2025 14:15:00;1;90;903.75;1666.96;5;;30;33.18;33.18;0;20;32.94;
03-07-2025 14:20:00;1;90;894.87;1693.96;5;;30;33.36;33.36;0;20;33.08;
03-07-2025 14:25:00;1;90;872.67;1720.15;5;;30;33.24;33.24;0;20;32.45;
03-07-2025 14:30:00;1;90;719.17;1738.83;5;;30;33.04;33.04;0;20;32.71;
03-07-2025 14:35:00;1;90;774.46;1763.15;5;;30;32.92;32.92;0;20;32.64;
03-07-2025 14:40:00;1;90;799.07;1787.52;5;;30;32.9;32.9;0;20;32.44;
03-07-2025 14:45:00;1;90;813.83;1812.33;5;;30;33.39;33.39;0;20;33.21;
03-07-2025 14:50:00;1;90;817.81;1837.33;5;;30;33.26;33.26;0;20;33.07;
03-07-2025 14:55:00;1;90;818;1861.52;5;;30;33.04;33.04;0;20;32.84;
03-07-2025 15:00:00;1;90;711.46;1879.83;5;;30;33.08;33.08;0;20;32.56;
03-07-2025 15:05:00;1;90;782.97;1904.15;5;;30;33.18;33.18;0;20;32.91;
03-07-2025 15:10:00;1;90;821.27;1930.15;5;;30;33.12;33.12;0;20;32.43;
03-07-2025 15:15:00;1;90;810.36;1954.52;5;;30;33.26;33.26;0;20;32.14;
03-07-2025 15:20:00;1;90;788.29;1977.71;5;;30;33.54;33.54;0;20;32.59;
03-07-2025 15:25:00;1;90;761.23;1999.89;5;;30;33.52;33.52;0;20;32.86;
03-07-2025 15:30:00;1;90;740.55;2021.89;5;;30;33.34;33.34;0;20;32.98;
03-07-2025 15:35:00;1;90;696.34;2042.27;5;;30;32.97;32.97;0;20;32.84;
03-07-2025 15:40:00;1;90;681.31;2062.27;5;;30;32.66;32.66;0;20;33.13;
03-07-2025 15:45:00;1;90;693.01;2083.08;5;;30;32.44;32.44;0;20;33.77;
03-07-2025 15:50:00;1;90;694.37;2104.08;5;;30;32.24;32.24;0;20;33.41;
03-07-2025 15:55:00;1;90;686.68;2124.27;5;;30;32.2;32.2;0;20;32.73;
03-07-2025 16:00:00;1;90;676.87;2145.08;5;;30;31.96;31.96;0;20;33.09;
03-07-2025 16:05:00;1;90;658.73;2164.45;5;;30;31.82;31.82;0;20;32.87;
03-07-2025 16:10:00;1;90;622.47;2182.64;5;;30;31.72;31.72;0;20;33.21;
03-07-2025 16:15:00;1;90;601.17;2199.83;5;;30;31.46;31.46;0;20;33.06;
03-07-2025 16:20:00;1;90;615.08;2218.45;5;;30;31.32;31.32;0;20;33;
03-07-2025 16:25:00;1;90;612.49;2236.64;5;;30;31.3;31.3;0;20;32.76;
03-07-2025 16:30:00;1;90;586.6;2253.83;5;;30;31.22;31.22;0;20;33.03;
03-07-2025 16:35:00;1;90;529.76;2269.2;5;;30;31.2;31.2;0;20;32.86;
03-07-2025 16:40:00;1;90;496.04;2284.2;5;;30;30.96;30.96;0;20;32.88;
03-07-2025 16:45:00;1;90;489.37;2298.39;5;;30;30.82;30.82;0;20;32.82;
03-07-2025 16:50:00;1;90;492.25;2313.2;5;;30;30.64;30.64;0;20;32.56;
03-07-2025 16:55:00;1;90;491.37;2328.2;5;;30;30.68;30.68;0;20;32.42;
03-07-2025 17:00:00;1;90;483.68;2342.39;5;;30;30.54;30.54;0;20;31.99;
03-07-2025 17:05:00;1;29.82;471.43;2356.39;5;;55.7;30.5;30.5;0;20;31.66;
03-07-2025 17:10:00;1;2.99;456.8;2369.57;5;;92.83;30.26;30.26;0;20;32.01;
03-07-2025 17:15:00;1;0;443.43;2382.57;5;;49.09;30.2;30.2;0;20;32.1;
03-07-2025 17:20:00;1;0;427.99;2395.57;5;;23.25;30.36;30.36;0;19.19;31.53;
