Date&Time,inner_temp,inner_hum,outer_temp,radiation,radiation_sum,release_cooling,meas_lee_vent_contr,status_swi_cool,vent_temp,meas_curtain_2,set_heat_temp,set_vent_temp,heat_temp,outer_hum,wind_speed,wind_dir,rainfall,solar_rad,pressure,hour,day,month,dayofweek,hour_sin,hour_cos,month_sin,month_cos,day_sin,day_cos,season,is_weekend,inner_temp_lag_1,inner_temp_lag_3,inner_temp_lag_6,inner_hum_lag_1,inner_hum_lag_3,inner_hum_lag_6
2025-04-16 15:00:00,26.397499999999997,70.0,23.890833333333333,574.5533333333334,1989.5200000000002,1.0,62.57833333333334,0.0,0.0,15.708333333333334,0.0,20.0,0.0,32.0,4.8,230.0,0.0,2.62,1007.4,15,16,4,2,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,-0.10116832198743204,-0.9948693233918952,1,0,26.870833333333334,26.793333333333333,22.86,70.0,70.0,70.0
2025-04-16 16:00:00,23.52916666666667,70.0,22.991666666666664,294.8875,2131.5425,1.0,57.615,0.0,0.0,0.0,0.0,20.0,0.0,30.0,3.0,250.0,0.0,2.12,1006.8,16,16,4,2,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,-0.10116832198743204,-0.9948693233918952,1,0,26.397499999999997,27.078333333333333,24.505,70.0,70.0,70.0
2025-04-16 17:00:00,21.63,70.0,21.632500000000004,177.56833333333336,2217.2291666666665,1.0,67.56833333333333,0.0,0.0,0.0,0.0,19.337500000000002,0.0,26.0,3.8,230.0,0.0,1.26,1006.8,17,16,4,2,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,-0.10116832198743204,-0.9948693233918952,1,0,23.52916666666667,26.870833333333334,26.01,70.0,70.0,70.0
2025-04-16 18:00:00,19.975833333333334,70.0,20.421666666666667,49.0075,2251.095,1.0,25.859166666666667,0.0,0.0,24.503333333333334,0.0,19.0,0.0,28.0,3.1,200.0,0.0,0.63,1006.5,18,16,4,2,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,-0.10116832198743204,-0.9948693233918952,1,0,21.63,26.397499999999997,26.793333333333333,70.0,70.0,70.0
2025-04-16 19:00:00,20.409166666666668,70.0,19.773333333333333,1.5650000000000002,2256.8283333333334,0.08333333333333333,0.0,0.0,0.0,100.0,0.0,19.0,0.0,31.0,3.1,180.0,0.0,0.16,1006.6,19,16,4,2,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,-0.10116832198743204,-0.9948693233918952,1,0,19.975833333333334,23.52916666666667,27.078333333333333,70.0,70.0,70.0
2025-04-16 20:00:00,19.93,70.0,18.24416666666667,0.16666666666666666,2257.0,0.0,0.0,0.0,0.0,100.0,0.0,18.338333333333335,0.0,27.0,2.5,180.0,0.0,0.0,1007.3,20,16,4,2,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,-0.10116832198743204,-0.9948693233918952,1,0,20.409166666666668,21.63,26.870833333333334,70.0,70.0,70.0
2025-04-16 21:00:00,19.585,70.0,17.305,0.0,2257.0,0.0,0.0,0.0,0.0,100.0,0.0,18.0,0.0,35.0,3.5,180.0,0.0,0.0,1007.8,21,16,4,2,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,-0.10116832198743204,-0.9948693233918952,1,0,19.93,19.975833333333334,26.397499999999997,70.0,70.0,70.0
2025-04-16 22:00:00,19.2375,70.0,16.878333333333334,0.0,2257.0,0.0,0.0,0.0,0.0,100.0,0.0,18.0,0.0,50.0,3.2,180.0,0.0,0.0,1008.5,22,16,4,2,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,-0.10116832198743204,-0.9948693233918952,1,0,19.585,20.409166666666668,23.52916666666667,70.0,70.0,70.0
2025-04-16 23:00:00,18.614166666666666,70.0,15.706666666666669,0.0,2257.0,0.0,0.0,0.0,0.0,100.0,0.0,18.0,0.0,58.0,2.3,180.0,0.0,0.0,1008.8,23,16,4,2,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998,-0.10116832198743204,-0.9948693233918952,1,0,19.2375,19.93,21.63,70.0,70.0,70.0
2025-04-17 00:00:00,17.962500000000002,70.0,15.586666666666666,0.5833333333333334,2257.0,0.0,0.0,0.0,0.0,100.0,0.0,18.0,0.0,61.0,3.0,160.0,0.0,0.0,1008.7,0,17,4,3,0.0,1.0,0.8660254037844387,-0.4999999999999998,-0.2993631229733582,-0.9541392564000488,1,0,18.614166666666666,19.585,19.975833333333334,70.0,70.0,70.0
